,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Underlying Cause,113 Code
2747,2013,Suicide,Rhode Island,132,12.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2748,2013,Suicide,South Carolina,696,14.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2749,2013,Suicide,South Dakota,147,18.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2750,2013,Suicide,Tennessee,1030,15.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2751,2013,Suicide,Texas,3059,11.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2753,2013,Suicide,Utah,579,21.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2754,2013,Suicide,Vermont,112,16.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2755,2013,Suicide,Virginia,1072,12.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2756,2013,Suicide,Washington,1027,14.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2757,2013,Suicide,West Virginia,323,16.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2758,2013,Suicide,Wisconsin,850,14.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2759,2013,Suicide,Wyoming,129,21.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
2760,2013,Cancer,Alabama,10328,182.2,Malignant neoplasms ,C00-C97
2761,2013,Cancer,Alaska,1016,172.0,Malignant neoplasms ,C00-C97
2762,2013,Cancer,Arizona,11347,147.0,Malignant neoplasms ,C00-C97
2763,2013,Cancer,Arkansas,6688,190.0,Malignant neoplasms ,C00-C97
2764,2013,Cancer,California,57714,147.0,Malignant neoplasms ,C00-C97
2765,2013,Cancer,Colorado,7357,139.2,Malignant neoplasms ,C00-C97
2766,2013,Cancer,Connecticut,6619,148.4,Malignant neoplasms ,C00-C97
2767,2013,Cancer,Delaware,1905,167.6,Malignant neoplasms ,C00-C97
2768,2013,Cancer,District of Columbia,1095,178.2,Malignant neoplasms ,C00-C97
2769,2013,Cancer,Florida,42735,155.9,Malignant neoplasms ,C00-C97
2770,2013,Cancer,Georgia,16417,167.7,Malignant neoplasms ,C00-C97
2771,2013,Cancer,Hawaii,2332,135.5,Malignant neoplasms ,C00-C97
2772,2013,Cancer,Idaho,2707,156.2,Malignant neoplasms ,C00-C97
2773,2013,Cancer,Illinois,24491,171.9,Malignant neoplasms ,C00-C97
2774,2013,Cancer,Indiana,13258,179.5,Malignant neoplasms ,C00-C97
2775,2013,Cancer,Iowa,6509,168.4,Malignant neoplasms ,C00-C97
2776,2013,Cancer,Kansas,5379,163.1,Malignant neoplasms ,C00-C97
2777,2013,Cancer,Kentucky,10085,199.3,Malignant neoplasms ,C00-C97
2778,2013,Cancer,Louisiana,9419,188.5,Malignant neoplasms ,C00-C97
2779,2013,Cancer,Maine,3227,175.2,Malignant neoplasms ,C00-C97
2780,2013,Cancer,Maryland,10609,162.9,Malignant neoplasms ,C00-C97
2781,2013,Cancer,Massachusetts,12858,159.6,Malignant neoplasms ,C00-C97
2782,2013,Cancer,Michigan,20367,170.5,Malignant neoplasms ,C00-C97
2783,2013,Cancer,Minnesota,9601,155.4,Malignant neoplasms ,C00-C97
2784,2013,Cancer,Mississippi,6527,197.0,Malignant neoplasms ,C00-C97
2785,2013,Cancer,Missouri,12955,179.4,Malignant neoplasms ,C00-C97
2786,2013,Cancer,Montana,1997,154.1,Malignant neoplasms ,C00-C97
2787,2013,Cancer,Nebraska,3459,161.3,Malignant neoplasms ,C00-C97
2788,2013,Cancer,Nevada,4817,164.8,Malignant neoplasms ,C00-C97
2789,2013,Cancer,New Hampshire,2584,158.0,Malignant neoplasms ,C00-C97
2790,2013,Cancer,New Jersey,16315,156.2,Malignant neoplasms ,C00-C97
2791,2013,Cancer,New Mexico,3482,145.4,Malignant neoplasms ,C00-C97
2792,2013,Cancer,New York,35738,155.9,Malignant neoplasms ,C00-C97
2793,2013,Cancer,North Carolina,18589,167.6,Malignant neoplasms ,C00-C97
2794,2013,Cancer,North Dakota,1286,151.8,Malignant neoplasms ,C00-C97
2795,2013,Cancer,Ohio,24986,177.6,Malignant neoplasms ,C00-C97
2796,2013,Cancer,Oklahoma,8039,185.7,Malignant neoplasms ,C00-C97
2797,2013,Cancer,Oregon,7799,163.4,Malignant neoplasms ,C00-C97
2798,2013,Cancer,Pennsylvania,28512,170.6,Malignant neoplasms ,C00-C97
2799,2013,Cancer,Rhode Island,2326,174.6,Malignant neoplasms ,C00-C97
2800,2013,Cancer,South Carolina,9745,174.0,Malignant neoplasms ,C00-C97
2801,2013,Cancer,South Dakota,1577,154.5,Malignant neoplasms ,C00-C97
2802,2013,Cancer,Tennessee,13953,185.5,Malignant neoplasms ,C00-C97
2803,2013,Cancer,Texas,38412,156.9,Malignant neoplasms ,C00-C97
2805,2013,Cancer,Utah,2971,127.6,Malignant neoplasms ,C00-C97
2806,2013,Cancer,Vermont,1318,163.4,Malignant neoplasms ,C00-C97
2807,2013,Cancer,Virginia,14414,162.0,Malignant neoplasms ,C00-C97
2808,2013,Cancer,Washington,11928,156.1,Malignant neoplasms ,C00-C97
2809,2013,Cancer,West Virginia,4718,190.8,Malignant neoplasms ,C00-C97
2810,2013,Cancer,Wisconsin,11425,165.2,Malignant neoplasms ,C00-C97
2811,2013,Cancer,Wyoming,946,148.2,Malignant neoplasms ,C00-C97
2812,2013,Kidney disease,Alabama,1057,19.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2813,2013,Kidney disease,Alaska,49,10.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2814,2013,Kidney disease,Arizona,374,4.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2815,2013,Kidney disease,Arkansas,762,22.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2816,2013,Kidney disease,California,2840,7.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2817,2013,Kidney disease,Colorado,450,9.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2818,2013,Kidney disease,Connecticut,565,11.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2819,2013,Kidney disease,Delaware,178,16.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2820,2013,Kidney disease,District of Columbia,54,8.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2821,2013,Kidney disease,Florida,3130,11.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2822,2013,Kidney disease,Georgia,1652,18.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2823,2013,Kidney disease,Hawaii,209,11.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2824,2013,Kidney disease,Idaho,148,8.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2825,2013,Kidney disease,Illinois,2444,17.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2826,2013,Kidney disease,Indiana,1352,18.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2827,2013,Kidney disease,Iowa,369,8.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2828,2013,Kidney disease,Kansas,594,17.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2829,2013,Kidney disease,Kentucky,991,20.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2830,2013,Kidney disease,Louisiana,1108,23.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2831,2013,Kidney disease,Maine,252,13.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2832,2013,Kidney disease,Maryland,737,11.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2833,2013,Kidney disease,Massachusetts,1261,15.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2834,2013,Kidney disease,Michigan,1660,13.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2835,2013,Kidney disease,Minnesota,653,10.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2836,2013,Kidney disease,Mississippi,731,22.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2837,2013,Kidney disease,Missouri,1305,18.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2838,2013,Kidney disease,Montana,130,10.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2839,2013,Kidney disease,Nebraska,222,10.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2840,2013,Kidney disease,Nevada,370,13.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2841,2013,Kidney disease,New Hampshire,175,11.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2842,2013,Kidney disease,New Jersey,1400,13.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2843,2013,Kidney disease,New Mexico,302,13.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2844,2013,Kidney disease,New York,2285,9.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2845,2013,Kidney disease,North Carolina,1780,16.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2846,2013,Kidney disease,North Dakota,117,12.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2847,2013,Kidney disease,Ohio,1985,14.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2848,2013,Kidney disease,Oklahoma,606,14.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2849,2013,Kidney disease,Oregon,327,6.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2850,2013,Kidney disease,Pennsylvania,2767,15.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2851,2013,Kidney disease,Rhode Island,149,10.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2852,2013,Kidney disease,South Carolina,869,16.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2853,2013,Kidney disease,South Dakota,64,5.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2854,2013,Kidney disease,Tennessee,1068,14.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2855,2013,Kidney disease,Texas,3722,15.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2857,2013,Kidney disease,Utah,312,14.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2858,2013,Kidney disease,Vermont,30,3.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2859,2013,Kidney disease,Virginia,1547,18.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2860,2013,Kidney disease,Washington,461,6.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2861,2013,Kidney disease,West Virginia,450,18.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2862,2013,Kidney disease,Wisconsin,993,14.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2863,2013,Kidney disease,Wyoming,56,9.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
2864,2012,Unintentional injuries,Alabama,2283,46.6,Accidents ,"V01-X59,Y85-Y86"
2865,2012,Unintentional injuries,Alaska,368,54.1,Accidents ,"V01-X59,Y85-Y86"
2866,2012,Unintentional injuries,Arizona,3029,45.1,Accidents ,"V01-X59,Y85-Y86"
2867,2012,Unintentional injuries,Arkansas,1521,50.0,Accidents ,"V01-X59,Y85-Y86"
2868,2012,Unintentional injuries,California,10906,28.0,Accidents ,"V01-X59,Y85-Y86"
2869,2012,Unintentional injuries,Colorado,2403,47.1,Accidents ,"V01-X59,Y85-Y86"
2870,2012,Unintentional injuries,Connecticut,1392,34.7,Accidents ,"V01-X59,Y85-Y86"
2871,2012,Unintentional injuries,Delaware,374,38.8,Accidents ,"V01-X59,Y85-Y86"
2872,2012,Unintentional injuries,District of Columbia,194,31.3,Accidents ,"V01-X59,Y85-Y86"
2873,2012,Unintentional injuries,Florida,8770,39.9,Accidents ,"V01-X59,Y85-Y86"
2874,2012,Unintentional injuries,Georgia,3731,39.0,Accidents ,"V01-X59,Y85-Y86"
2875,2012,Unintentional injuries,Hawaii,458,30.1,Accidents ,"V01-X59,Y85-Y86"
2876,2012,Unintentional injuries,Idaho,699,43.7,Accidents ,"V01-X59,Y85-Y86"
2877,2012,Unintentional injuries,Illinois,4488,33.6,Accidents ,"V01-X59,Y85-Y86"
2878,2012,Unintentional injuries,Indiana,2776,41.4,Accidents ,"V01-X59,Y85-Y86"
2879,2012,Unintentional injuries,Iowa,1369,39.7,Accidents ,"V01-X59,Y85-Y86"
2880,2012,Unintentional injuries,Kansas,1319,43.6,Accidents ,"V01-X59,Y85-Y86"
2881,2012,Unintentional injuries,Kentucky,2741,62.0,Accidents ,"V01-X59,Y85-Y86"
2882,2012,Unintentional injuries,Louisiana,2362,51.1,Accidents ,"V01-X59,Y85-Y86"
2883,2012,Unintentional injuries,Maine,602,40.4,Accidents ,"V01-X59,Y85-Y86"
2884,2012,Unintentional injuries,Maryland,1696,27.7,Accidents ,"V01-X59,Y85-Y86"
2885,2012,Unintentional injuries,Massachusetts,2195,29.8,Accidents ,"V01-X59,Y85-Y86"
2886,2012,Unintentional injuries,Michigan,3805,36.6,Accidents ,"V01-X59,Y85-Y86"
2887,2012,Unintentional injuries,Minnesota,2301,39.1,Accidents ,"V01-X59,Y85-Y86"
2888,2012,Unintentional injuries,Mississippi,1627,54.5,Accidents ,"V01-X59,Y85-Y86"
2889,2012,Unintentional injuries,Missouri,3002,47.8,Accidents ,"V01-X59,Y85-Y86"
2890,2012,Unintentional injuries,Montana,572,52.8,Accidents ,"V01-X59,Y85-Y86"
2891,2012,Unintentional injuries,Nebraska,792,39.8,Accidents ,"V01-X59,Y85-Y86"
2892,2012,Unintentional injuries,Nevada,1177,42.4,Accidents ,"V01-X59,Y85-Y86"
2893,2012,Unintentional injuries,New Hampshire,573,40.1,Accidents ,"V01-X59,Y85-Y86"
2894,2012,Unintentional injuries,New Jersey,2990,31.7,Accidents ,"V01-X59,Y85-Y86"
2895,2012,Unintentional injuries,New Mexico,1351,65.0,Accidents ,"V01-X59,Y85-Y86"
2896,2012,Unintentional injuries,New York,5786,27.4,Accidents ,"V01-X59,Y85-Y86"
2897,2012,Unintentional injuries,North Carolina,4281,43.0,Accidents ,"V01-X59,Y85-Y86"
2898,2012,Unintentional injuries,North Dakota,318,41.1,Accidents ,"V01-X59,Y85-Y86"
2899,2012,Unintentional injuries,Ohio,5420,44.7,Accidents ,"V01-X59,Y85-Y86"
2900,2012,Unintentional injuries,Oklahoma,2388,61.6,Accidents ,"V01-X59,Y85-Y86"
2901,2012,Unintentional injuries,Oregon,1709,39.9,Accidents ,"V01-X59,Y85-Y86"
2902,2012,Unintentional injuries,Pennsylvania,6334,45.0,Accidents ,"V01-X59,Y85-Y86"
2903,2012,Unintentional injuries,Rhode Island,525,44.1,Accidents ,"V01-X59,Y85-Y86"
2904,2012,Unintentional injuries,South Carolina,2336,48.3,Accidents ,"V01-X59,Y85-Y86"
2905,2012,Unintentional injuries,South Dakota,426,47.4,Accidents ,"V01-X59,Y85-Y86"
2906,2012,Unintentional injuries,Tennessee,3513,53.1,Accidents ,"V01-X59,Y85-Y86"
2907,2012,Unintentional injuries,Texas,9313,37.4,Accidents ,"V01-X59,Y85-Y86"
2909,2012,Unintentional injuries,Utah,1097,44.5,Accidents ,"V01-X59,Y85-Y86"
2910,2012,Unintentional injuries,Vermont,333,47.4,Accidents ,"V01-X59,Y85-Y86"
2911,2012,Unintentional injuries,Virginia,2883,34.5,Accidents ,"V01-X59,Y85-Y86"
2912,2012,Unintentional injuries,Washington,2760,38.3,Accidents ,"V01-X59,Y85-Y86"
2913,2012,Unintentional injuries,West Virginia,1371,70.8,Accidents ,"V01-X59,Y85-Y86"
2914,2012,Unintentional injuries,Wisconsin,2825,44.7,Accidents ,"V01-X59,Y85-Y86"
2915,2012,Unintentional injuries,Wyoming,308,52.9,Accidents ,"V01-X59,Y85-Y86"
2968,2012,Alzheimer's disease,Alabama,1390,27.2,Alzheimer's disease ,G30
2969,2012,Alzheimer's disease,Alaska,102,27.2,Alzheimer's disease ,G30
2970,2012,Alzheimer's disease,Arizona,2160,30.0,Alzheimer's disease ,G30
2971,2012,Alzheimer's disease,Arkansas,931,27.9,Alzheimer's disease ,G30
2972,2012,Alzheimer's disease,California,11649,30.0,Alzheimer's disease ,G30
2973,2012,Alzheimer's disease,Colorado,1322,28.4,Alzheimer's disease ,G30
2974,2012,Alzheimer's disease,Connecticut,842,16.8,Alzheimer's disease ,G30
2975,2012,Alzheimer's disease,Delaware,213,20.2,Alzheimer's disease ,G30
2976,2012,Alzheimer's disease,District of Columbia,129,20.5,Alzheimer's disease ,G30
2977,2012,Alzheimer's disease,Florida,4422,15.2,Alzheimer's disease ,G30
2978,2012,Alzheimer's disease,Georgia,2074,26.2,Alzheimer's disease ,G30
2979,2012,Alzheimer's disease,Hawaii,249,12.4,Alzheimer's disease ,G30
2980,2012,Alzheimer's disease,Idaho,354,21.9,Alzheimer's disease ,G30
2981,2012,Alzheimer's disease,Illinois,2865,19.8,Alzheimer's disease ,G30
2982,2012,Alzheimer's disease,Indiana,2038,28.1,Alzheimer's disease ,G30
2983,2012,Alzheimer's disease,Iowa,1336,30.5,Alzheimer's disease ,G30
2984,2012,Alzheimer's disease,Kansas,789,22.5,Alzheimer's disease ,G30
2985,2012,Alzheimer's disease,Kentucky,1506,33.0,Alzheimer's disease ,G30
2986,2012,Alzheimer's disease,Louisiana,1399,31.6,Alzheimer's disease ,G30
2987,2012,Alzheimer's disease,Maine,432,23.5,Alzheimer's disease ,G30
2988,2012,Alzheimer's disease,Maryland,906,14.7,Alzheimer's disease ,G30
2989,2012,Alzheimer's disease,Massachusetts,1713,19.8,Alzheimer's disease ,G30
2990,2012,Alzheimer's disease,Michigan,3064,25.6,Alzheimer's disease ,G30
2991,2012,Alzheimer's disease,Minnesota,1445,22.2,Alzheimer's disease ,G30
2992,2012,Alzheimer's disease,Mississippi,923,30.7,Alzheimer's disease ,G30
2993,2012,Alzheimer's disease,Missouri,1863,25.9,Alzheimer's disease ,G30
2994,2012,Alzheimer's disease,Montana,265,20.8,Alzheimer's disease ,G30
2995,2012,Alzheimer's disease,Nebraska,570,24.4,Alzheimer's disease ,G30
2996,2012,Alzheimer's disease,Nevada,356,15.3,Alzheimer's disease ,G30
2997,2012,Alzheimer's disease,New Hampshire,392,25.1,Alzheimer's disease ,G30
2998,2012,Alzheimer's disease,New Jersey,1881,17.1,Alzheimer's disease ,G30
2999,2012,Alzheimer's disease,New Mexico,373,17.1,Alzheimer's disease ,G30
3000,2012,Alzheimer's disease,New York,2640,10.9,Alzheimer's disease ,G30
3001,2012,Alzheimer's disease,North Carolina,2850,28.4,Alzheimer's disease ,G30
3002,2012,Alzheimer's disease,North Dakota,364,36.6,Alzheimer's disease ,G30
3003,2012,Alzheimer's disease,Ohio,3935,27.4,Alzheimer's disease ,G30
3004,2012,Alzheimer's disease,Oklahoma,1069,26.3,Alzheimer's disease ,G30
3005,2012,Alzheimer's disease,Oregon,1326,27.9,Alzheimer's disease ,G30
3006,2012,Alzheimer's disease,Pennsylvania,3505,18.9,Alzheimer's disease ,G30
3007,2012,Alzheimer's disease,Rhode Island,299,19.8,Alzheimer's disease ,G30
3008,2012,Alzheimer's disease,South Carolina,1634,33.6,Alzheimer's disease ,G30
3009,2012,Alzheimer's disease,South Dakota,460,39.4,Alzheimer's disease ,G30
3010,2012,Alzheimer's disease,Tennessee,2434,36.3,Alzheimer's disease ,G30
3011,2012,Alzheimer's disease,Texas,5175,24.6,Alzheimer's disease ,G30
3013,2012,Alzheimer's disease,Utah,411,19.9,Alzheimer's disease ,G30
3014,2012,Alzheimer's disease,Vermont,284,35.3,Alzheimer's disease ,G30
3015,2012,Alzheimer's disease,Virginia,1712,21.2,Alzheimer's disease ,G30
3016,2012,Alzheimer's disease,Washington,3219,43.8,Alzheimer's disease ,G30
3017,2012,Alzheimer's disease,West Virginia,598,25.3,Alzheimer's disease ,G30
3018,2012,Alzheimer's disease,Wisconsin,1646,22.6,Alzheimer's disease ,G30
3019,2012,Alzheimer's disease,Wyoming,123,21.5,Alzheimer's disease ,G30
3020,2012,Stroke,Alabama,2628,49.5,Cerebrovascular diseases ,I60-I69
3021,2012,Stroke,Alaska,188,42.5,Cerebrovascular diseases ,I60-I69
3022,2012,Stroke,Arizona,2164,29.9,Cerebrovascular diseases ,I60-I69
3023,2012,Stroke,Arkansas,1664,49.1,Cerebrovascular diseases ,I60-I69
3024,2012,Stroke,California,13542,35.4,Cerebrovascular diseases ,I60-I69
3025,2012,Stroke,Colorado,1576,32.6,Cerebrovascular diseases ,I60-I69
3026,2012,Stroke,Connecticut,1273,27.0,Cerebrovascular diseases ,I60-I69
3027,2012,Stroke,Delaware,404,38.2,Cerebrovascular diseases ,I60-I69
3028,2012,Stroke,District of Columbia,207,33.8,Cerebrovascular diseases ,I60-I69
3029,2012,Stroke,Florida,8456,30.7,Cerebrovascular diseases ,I60-I69
3030,2012,Stroke,Georgia,3636,41.8,Cerebrovascular diseases ,I60-I69
3031,2012,Stroke,Hawaii,634,35.2,Cerebrovascular diseases ,I60-I69
3032,2012,Stroke,Idaho,610,37.2,Cerebrovascular diseases ,I60-I69
3033,2012,Stroke,Illinois,5337,37.7,Cerebrovascular diseases ,I60-I69
3034,2012,Stroke,Indiana,3073,42.7,Cerebrovascular diseases ,I60-I69
3035,2012,Stroke,Iowa,1422,34.1,Cerebrovascular diseases ,I60-I69
3036,2012,Stroke,Kansas,1343,39.4,Cerebrovascular diseases ,I60-I69
3037,2012,Stroke,Kentucky,2073,44.3,Cerebrovascular diseases ,I60-I69
3038,2012,Stroke,Louisiana,2039,43.9,Cerebrovascular diseases ,I60-I69
3039,2012,Stroke,Maine,619,34.3,Cerebrovascular diseases ,I60-I69
3040,2012,Stroke,Maryland,2280,36.5,Cerebrovascular diseases ,I60-I69
3041,2012,Stroke,Massachusetts,2371,28.3,Cerebrovascular diseases ,I60-I69
3042,2012,Stroke,Michigan,4414,37.3,Cerebrovascular diseases ,I60-I69
3043,2012,Stroke,Minnesota,2081,33.0,Cerebrovascular diseases ,I60-I69
3044,2012,Stroke,Mississippi,1502,48.3,Cerebrovascular diseases ,I60-I69
3045,2012,Stroke,Missouri,2989,42.2,Cerebrovascular diseases ,I60-I69
3046,2012,Stroke,Montana,415,33.1,Cerebrovascular diseases ,I60-I69
3047,2012,Stroke,Nebraska,776,34.8,Cerebrovascular diseases ,I60-I69
3048,2012,Stroke,Nevada,897,34.3,Cerebrovascular diseases ,I60-I69
3049,2012,Stroke,New Hampshire,457,29.3,Cerebrovascular diseases ,I60-I69
3050,2012,Stroke,New Jersey,3440,32.7,Cerebrovascular diseases ,I60-I69
3051,2012,Stroke,New Mexico,677,30.3,Cerebrovascular diseases ,I60-I69
3052,2012,Stroke,New York,6139,26.6,Cerebrovascular diseases ,I60-I69
3053,2012,Stroke,North Carolina,4410,42.8,Cerebrovascular diseases ,I60-I69
3054,2012,Stroke,North Dakota,343,37.3,Cerebrovascular diseases ,I60-I69
3055,2012,Stroke,Ohio,5788,41.2,Cerebrovascular diseases ,I60-I69
3056,2012,Stroke,Oklahoma,1893,45.7,Cerebrovascular diseases ,I60-I69
3057,2012,Stroke,Oregon,1763,37.5,Cerebrovascular diseases ,I60-I69
3058,2012,Stroke,Pennsylvania,6546,37.4,Cerebrovascular diseases ,I60-I69
3059,2012,Stroke,Rhode Island,433,30.6,Cerebrovascular diseases ,I60-I69
3060,2012,Stroke,South Carolina,2349,45.9,Cerebrovascular diseases ,I60-I69
3061,2012,Stroke,South Dakota,408,37.4,Cerebrovascular diseases ,I60-I69
3062,2012,Stroke,Tennessee,3120,44.9,Cerebrovascular diseases ,I60-I69
